1520318373113,37.0,37.0
1520318374113,36.0,36.49801
1520318375112,37.0,36.667553
1520318376112,36.0,36.496048
1520318377113,36.0,36.39216
1520318378113,36.0,36.32212
1520318379113,36.0,36.271465
1520318380112,37.0,36.374786
1520318381112,36.0,36.32595
1520318387112,37.0,36.407845
1520318388112,37.0,36.475735
1520318389113,37.0,36.533012
1520318390112,36.0,36.477074
1520318391113,36.0,36.428658
1520318392113,36.0,36.386356
1520318393113,36.0,36.349113
1520318394113,36.0,36.316113
1520318395112,36.0,36.286716
1520318402112,36.0,36.260418
1520318403113,35.0,36.14612
1520318404112,36.0,36.13299
1520318405112,36.0,36.121143
1520318406112,36.0,36.11042
1520318407113,36.0,36.1007
1520318408112,36.0,36.091877
1520318409112,36.0,36.08386
1520318410112,36.0,36.076565
1520318417113,36.0,36.069923
1520318418113,36.0,36.063873
1520318419112,36.0,36.058357
1520318420112,36.0,36.053326
1520318421112,35.0,35.962612
1520318422113,35.0,35.879807
1520318423112,35.0,35.804195
1520318424112,34.0,35.649258
1520318425113,36.0,35.67936
1520318432112,34.0,35.535316
1520318433112,34.0,35.40369
1520318434112,35.0,35.369095
1520318435112,35.0,35.337475
1520318436112,35.0,35.30857
1520318437112,34.0,35.196518
1520318438113,34.0,35.094078
1520318439112,34.0,35.000423
1520318440113,35.0,35.000385
1520318447112,34.0,34.914772
1520318448112,35.0,34.922066
1520318449113,34.0,34.84317
1520318450112,36.0,34.94215
1520318451113,35.0,34.947098
1520318452113,34.0,34.866074
1520318453112,34.0,34.79198
1520318454113,34.0,34.72423
1520318455113,34.0,34.662277
1520318462112,34.0,34.605625
1520318463113,34.0,34.55382
1520318464112,34.0,34.506447
1520318465112,34.0,34.463127
1520318466113,34.0,34.42351
1520318467112,34.0,34.387287
1520318468112,34.0,34.35416
1520318469113,35.0,34.4094
1520318470113,34.0,34.374382
1520318477113,36.0,34.513428
1520318478112,35.0,34.555046
1520318479113,35.0,34.593105
1520318480113,37.0,34.798973
1520318481112,36.0,34.9017
1520318483112,35.0,34.910107
1520318484113,35.0,34.917797
1520318485112,35.0,34.924828
1520318486112,35.0,34.93126
1520318492113,35.0,34.937138
1520318493113,35.0,34.942513
1520318494113,34.0,34.861897
1520318495113,34.0,34.788177
1520318497113,34.0,34.720764
1520318498113,35.0,34.744648
1520318499112,36.0,34.85202
1520318500113,36.0,34.95021
1520318507113,35.0,34.954468
1520318508113,35.0,34.958363
1520318509112,36.0,35.047455
1520318510112,36.0,35.12893
1520318511112,35.0,35.1179
1520318512112,36.0,35.193348
1520318513112,37.0,35.347874
1520318514112,37.0,35.489185
1520318515113,37.0,35.61841
1520318522112,35.0,35.565514
1520318523112,34.0,35.43161
1520318524112,35.0,35.394695
1520318525112,35.0,35.360935
1520318526113,36.0,35.415596
1520318527113,37.0,35.551113
1520318528113,37.0,35.67504
1520318529112,37.0,35.78837
1520318530113,37.0,35.892002
1520318537112,36.0,35.90124
1520318538112,35.0,35.824158
1520318539113,35.0,35.753666
1520318540112,35.0,35.6892
1520318541112,36.0,35.715786
1520318542112,35.0,35.654564
1520318543113,35.0,35.59858
1520318544112,37.0,35.718445
1520318545113,37.0,35.82806
